date,hour,USD_per_MWh,wind Hatchet MWh
3/11/2018,1658,27.43337,0.306925
3/11/2018,1659,28.33113,1.1727
3/11/2018,1660,28.64669,0.834619
3/11/2018,1661,29.78061,5.77443
3/11/2018,1662,31.79541,1.61208
3/11/2018,1663,32.36962,1.23256
3/11/2018,1664,30.17671,0.693091
3/11/2018,1665,25.33023,0.119079
3/11/2018,1666,20.312,0
3/11/2018,1667,18.62763,0
3/11/2018,1668,16.35344,0
3/11/2018,1669,15.93488,0
3/11/2018,1670,14.8716,0
3/11/2018,1671,17.74521,0
3/11/2018,1672,15.92704,0
3/11/2018,1673,29.62954,0
3/11/2018,1674,44.35298,1.40573
3/11/2018,1675,59.87422,2.40876
3/11/2018,1676,48.89007,1.02711
3/11/2018,1677,40.60557,0.894653
3/11/2018,1678,35.4578,1.4677
3/11/2018,1679,31.80228,1.32086
3/12/2018,1680,29.52789,0.182088
3/12/2018,1681,28.94767,0.116367
3/12/2018,1682,28.26167,0
3/12/2018,1683,28.68579,0
3/12/2018,1684,30.03756,0
3/12/2018,1685,32.85555,0
3/12/2018,1686,42.60181,0
3/12/2018,1687,51.20879,0
3/12/2018,1688,35.6235,0
3/12/2018,1689,30.31846,0
3/12/2018,1690,29.16022,0
3/12/2018,1691,25.8067,0
3/12/2018,1692,24.82622,0.100185
3/12/2018,1693,25.45081,0.254179
3/12/2018,1694,26.60729,0.19667
3/12/2018,1695,27.2158,0.428277
3/12/2018,1696,27.18983,1.77503
3/12/2018,1697,33.28656,0.692242
3/12/2018,1698,43.42818,5.06915
3/12/2018,1699,69.6522,1.35114
3/12/2018,1700,52.62994,4.9279
3/12/2018,1701,43.03321,2.45751
3/12/2018,1702,35.77253,0
3/12/2018,1703,32.3543,0
3/13/2018,1704,28.03769,4.53421
3/13/2018,1705,27.67377,8.04546
3/13/2018,1706,27.05483,12.8626
3/13/2018,1707,26.97204,11.9926
3/13/2018,1708,27.12078,9.80041
3/13/2018,1709,32.78727,13.1204
3/13/2018,1710,42.4973,13.594
3/13/2018,1711,57.56284,13.3337
3/13/2018,1712,39.15911,13.588
3/13/2018,1713,33.64161,13.5989
3/13/2018,1714,32.93357,13.2716
3/13/2018,1715,29.81854,12.6773
3/13/2018,1716,29.09216,13.3872
3/13/2018,1717,28.74356,12.6839
3/13/2018,1718,29.15635,8.98246
3/13/2018,1719,28.99414,7.64949
3/13/2018,1720,29.18632,6.53815
3/13/2018,1721,34.63311,5.31987
3/13/2018,1722,42.36432,6.85178
3/13/2018,1723,61.13361,8.36131
3/13/2018,1724,50.38304,9.42679
3/13/2018,1725,42.08218,9.20343
3/13/2018,1726,38.86919,11.2554
3/13/2018,1727,32.71698,10.9214
3/14/2018,1728,27.85549,11.865
3/14/2018,1729,26.96211,12.0559
3/14/2018,1730,26.16259,10.4423
3/14/2018,1731,25.95062,11.5372
3/14/2018,1732,26.80684,11.5728
3/14/2018,1733,33.19788,10.3966
3/14/2018,1734,40.17253,11.7923
3/14/2018,1735,46.55454,12.4187
3/14/2018,1736,35.19486,12.9635
3/14/2018,1737,28.34702,12.7438
3/14/2018,1738,28.66468,12.9596
3/14/2018,1739,27.65754,11.6718
3/14/2018,1740,26.68203,9.72035
3/14/2018,1741,24.38262,8.41322
3/14/2018,1742,26.10531,6.9965
3/14/2018,1743,25.3334,4.74252
3/14/2018,1744,27.44821,3.17399
3/14/2018,1745,31.72618,2.07009
3/14/2018,1746,39.05226,2.18139
3/14/2018,1747,49.81033,4.24621
3/14/2018,1748,45.59462,3.32242
3/14/2018,1749,38.71086,2.11221
3/14/2018,1750,34.86225,1.90959
3/14/2018,1751,32.78522,1.86718
3/15/2018,1752,29.72573,1.79053
3/15/2018,1753,26.61026,1.91336
3/15/2018,1754,24.96443,1.81497
3/15/2018,1755,24.48013,2.86085
3/15/2018,1756,25.06984,3.00663
3/15/2018,1757,32.17515,3.82456
3/15/2018,1758,39.83552,3.63737
3/15/2018,1759,46.03514,3.82058
3/15/2018,1760,34.33996,4.61192
3/15/2018,1761,30.43922,3.3914
3/15/2018,1762,31.37332,1.57282
3/15/2018,1763,29.71167,0.260161
3/15/2018,1764,26.85289,0
3/15/2018,1765,26.48268,0.130485
3/15/2018,1766,25.50212,0
3/15/2018,1767,22.92161,0
3/15/2018,1768,23.02369,0
3/15/2018,1769,28.87801,0.589758
3/15/2018,1770,38.68429,0.315004
3/15/2018,1771,46.15856,1.55425
3/15/2018,1772,45.89669,0
3/15/2018,1773,39.28417,0.671692
3/15/2018,1774,35.36786,0
3/15/2018,1775,30.48944,0
3/16/2018,1776,30.07795,0
3/16/2018,1777,28.45872,0
3/16/2018,1778,27.45871,0
3/16/2018,1779,27.29639,0
3/16/2018,1780,30.12004,0
3/16/2018,1781,33.03415,0
3/16/2018,1782,41.55199,0.336133
3/16/2018,1783,50.72826,1.4927
3/16/2018,1784,36.68586,1.46824
3/16/2018,1785,31.47764,1.91252
3/16/2018,1786,30.75155,2.10984
3/16/2018,1787,27.87745,2.72157
3/16/2018,1788,25.17586,4.46296
3/16/2018,1789,23.64524,7.32464
3/16/2018,1790,23.37796,9.25761
3/16/2018,1791,23.16714,8.8981
3/16/2018,1792,27.07002,8.72572
3/16/2018,1793,29.19931,8.53006
3/16/2018,1794,39.31474,13.5175
3/16/2018,1795,46.20252,12.167
3/16/2018,1796,44.13722,7.40682
3/16/2018,1797,39.56463,8.44692
3/16/2018,1798,33.26306,2.91599
3/16/2018,1799,30.44301,0.529321
3/17/2018,1800,29.48012,2.37297
3/17/2018,1801,28.35342,8.38477
3/17/2018,1802,27.43334,4.75972
3/17/2018,1803,26.82218,6.9139
3/17/2018,1804,27.7538,9.5075
3/17/2018,1805,30.68207,5.07999
3/17/2018,1806,35.3613,0.050855
3/17/2018,1807,35.57513,0
3/17/2018,1808,31.06631,0
3/17/2018,1809,27.07705,0
3/17/2018,1810,25.48631,0
3/17/2018,1811,19.17976,0.598808
3/17/2018,1812,14.81172,0.696226
3/17/2018,1813,8.82643,2.52179
3/17/2018,1814,7.97188,2.49462
3/17/2018,1815,10.69353,4.8747
3/17/2018,1816,19.59769,3.12053
3/17/2018,1817,26.85278,2.94997
3/17/2018,1818,36.72566,1.43463
3/17/2018,1819,50.00168,0
3/17/2018,1820,44.31045,0.256719
3/17/2018,1821,38.69266,5.59699
3/17/2018,1822,33.99746,5.53696
3/17/2018,1823,30.69214,3.12187
3/18/2018,1824,30.62554,3.76902
3/18/2018,1825,29.46628,1.14016
3/18/2018,1826,27.8864,3.02505
3/18/2018,1827,27.49191,3.21866
3/18/2018,1828,28.43167,2.6444
3/18/2018,1829,30.98417,2.04015
3/18/2018,1830,36.30382,2.20236
3/18/2018,1831,35.46872,2.14071
3/18/2018,1832,26.24651,1.92186
3/18/2018,1833,22.07154,0.284285
3/18/2018,1834,13.75445,0.13234
3/18/2018,1835,10.78755,0.17958
3/18/2018,1836,6.31152,1.05323
3/18/2018,1837,4.95854,1.9608
3/18/2018,1838,9.36052,5.17881
3/18/2018,1839,14.62525,6.69904
3/18/2018,1840,18.89735,10.9417
3/18/2018,1841,27.64395,11.9223
3/18/2018,1842,39.11349,10.9561
3/18/2018,1843,49.76356,13.5964
3/18/2018,1844,50.68687,13.5952
3/18/2018,1845,41.34315,13.5911
3/18/2018,1846,39.68418,12.6265
3/18/2018,1847,32.51849,8.50612
3/19/2018,1848,32.18497,4.28348
3/19/2018,1849,29.41756,0.251529
3/19/2018,1850,28.37518,0.229725
3/19/2018,1851,28.19405,0.348979
3/19/2018,1852,29.96698,0.811265
3/19/2018,1853,35.67426,0.746449
3/19/2018,1854,50.86282,0.607481
3/19/2018,1855,49.45824,0.279298
3/19/2018,1856,33.37827,0.032591
3/19/2018,1857,26.04486,0
3/19/2018,1858,23.11704,0
3/19/2018,1859,17.03798,0
3/19/2018,1860,15.31547,0
3/19/2018,1861,14.81364,0
3/19/2018,1862,19.44332,0
3/19/2018,1863,22.69942,0
3/19/2018,1864,24.86076,0
3/19/2018,1865,33.6669,0
3/19/2018,1866,47.22571,0
3/19/2018,1867,62.59176,0
3/19/2018,1868,54.79881,0
3/19/2018,1869,43.73703,0
3/19/2018,1870,36.9675,0
3/19/2018,1871,34.40548,0
3/20/2018,1872,30.31029,0
3/20/2018,1873,28.56278,0
3/20/2018,1874,27.19064,0
3/20/2018,1875,27.12303,0
3/20/2018,1876,28.47242,0
3/20/2018,1877,34.13102,0
3/20/2018,1878,44.56014,0
3/20/2018,1879,50.34486,0
3/20/2018,1880,38.13749,0
3/20/2018,1881,36.0276,0
3/20/2018,1882,33.47164,0
3/20/2018,1883,29.5499,0
3/20/2018,1884,30.20352,0
3/20/2018,1885,31.94034,0
3/20/2018,1886,33.204,0
3/20/2018,1887,34.38606,0
3/20/2018,1888,36.52685,0
3/20/2018,1889,43.90059,0
3/20/2018,1890,49.15852,0
3/20/2018,1891,64.7683,0
3/20/2018,1892,53.18577,0
3/20/2018,1893,44.16624,0.0319591
3/20/2018,1894,36.82711,0.240849
3/20/2018,1895,32.74481,0.183762
3/21/2018,1896,28.40905,0.21263
3/21/2018,1897,27.39911,0.15356
3/21/2018,1898,26.37292,0.220981
3/21/2018,1899,26.02754,0.051684
3/21/2018,1900,27.07563,0
3/21/2018,1901,34.14121,0
3/21/2018,1902,42.27071,0
3/21/2018,1903,50.09633,0
3/21/2018,1904,43.97054,0
3/21/2018,1905,38.68398,0
3/21/2018,1906,37.87259,0
3/21/2018,1907,34.55416,0
3/21/2018,1908,32.79534,0
3/21/2018,1909,32.79372,0
3/21/2018,1910,36.70255,0
3/21/2018,1911,37.07026,0
3/21/2018,1912,36.87119,0
3/21/2018,1913,36.54505,0
3/21/2018,1914,44.37204,0
3/21/2018,1915,54.52172,0
3/21/2018,1916,50.43436,0
3/21/2018,1917,42.86636,8.86747
3/21/2018,1918,36.31406,8.38484
3/21/2018,1919,31.61404,5.7775
3/22/2018,1920,25.61455,2.25197
3/22/2018,1921,24.48515,1.36505
3/22/2018,1922,23.93502,0.977771
3/22/2018,1923,23.93248,0.617351
3/22/2018,1924,25.45764,3.95942
3/22/2018,1925,30.99823,2.47904
3/22/2018,1926,41.18397,0.686599
3/22/2018,1927,46.65288,0.964128
3/22/2018,1928,40.14362,0.586769
3/22/2018,1929,36.27036,0.0987687
3/22/2018,1930,34.96852,0
3/22/2018,1931,33.26334,0
3/22/2018,1932,28.73317,0
3/22/2018,1933,27.71129,0.123015
3/22/2018,1934,27.55506,0.104652
3/22/2018,1935,23.82175,2.66535
3/22/2018,1936,30.85141,2.90457
3/22/2018,1937,31.5563,1.87409
3/22/2018,1938,38.69471,0.822095
3/22/2018,1939,46.54702,0.536794
3/22/2018,1940,41.02126,2.98507
3/22/2018,1941,36.08471,2.62922
3/22/2018,1942,31.21321,5.66758
3/22/2018,1943,29.06174,10.6173
3/23/2018,1944,25.16608,10.3252
3/23/2018,1945,25.20071,8.59737
3/23/2018,1946,24.11836,7.73254
3/23/2018,1947,24.25134,8.14509
3/23/2018,1948,26.71437,1.85028
3/23/2018,1949,31.20523,0.478544
3/23/2018,1950,39.01729,0.0731391
3/23/2018,1951,40.29605,0
3/23/2018,1952,31.81045,0
3/23/2018,1953,26.27815,0
3/23/2018,1954,23.34052,0
3/23/2018,1955,19.53741,0
3/23/2018,1956,16.93059,0
3/23/2018,1957,14.76553,0
3/23/2018,1958,15.70664,0
3/23/2018,1959,14.12032,0
3/23/2018,1960,16.5021,0
3/23/2018,1961,24.39487,0
3/23/2018,1962,36.46166,0.247152
3/23/2018,1963,48.79251,1.10513
3/23/2018,1964,43.17377,1.79314
3/23/2018,1965,36.28303,1.43659
3/23/2018,1966,32.73239,0.0265297
3/23/2018,1967,28.40006,0
3/24/2018,1968,23.92082,0
3/24/2018,1969,23.98581,0
3/24/2018,1970,23.97577,0
3/24/2018,1971,23.8897,1.27472
3/24/2018,1972,24.2425,4.10932
3/24/2018,1973,25.7886,3.61361
3/24/2018,1974,28.03887,3.75602
3/24/2018,1975,27.66157,3.67095
3/24/2018,1976,22.81544,4.32652
3/24/2018,1977,13.75582,4.67033
3/24/2018,1978,6.45256,3.45589
3/24/2018,1979,0.98998,1.35989
3/24/2018,1980,0.00002,1.42547
3/24/2018,1981,-0.70141,0.841993
3/24/2018,1982,-1.75825,1.07474
3/24/2018,1983,-0.87219,2.4702
3/24/2018,1984,0.01037,5.26212
3/24/2018,1985,15.02527,4.46835
3/24/2018,1986,30.34223,3.36445
3/24/2018,1987,43.0353,2.81293
3/24/2018,1988,40.70904,2.25768
3/24/2018,1989,33.23257,1.34278
3/24/2018,1990,30.35639,0.335663
3/24/2018,1991,25.22638,0.187747
3/25/2018,1992,25.39677,0.0268196
3/25/2018,1993,24.39165,0
3/25/2018,1994,23.93104,7.56212
3/25/2018,1995,23.87106,3.66205
3/25/2018,1996,23.91597,0
3/25/2018,1997,24.0957,0.342386
3/25/2018,1998,26.19645,1.35182
3/25/2018,1999,24.31528,3.03858
3/25/2018,2000,16.49165,5.03143
3/25/2018,2001,0.3405,1.25925
3/25/2018,2002,-0.00014,1.61446
3/25/2018,2003,-5.35609,1.45178
3/25/2018,2004,-6.47023,1.58983
3/25/2018,2005,-10.69403,2.8258
3/25/2018,2006,-14.41113,0.527302
3/25/2018,2007,-10.3426,0.280966
3/25/2018,2008,-3.89111,0.65224
3/25/2018,2009,6.28645,4.87898
3/25/2018,2010,30.16556,1.64055
3/25/2018,2011,42.76912,1.59408
3/25/2018,2012,43.18558,0.32059
3/25/2018,2013,38.20413,0
3/25/2018,2014,29.64822,3.31556
3/25/2018,2015,25.64293,1.03331
3/26/2018,2016,22.2451,1.72603
3/26/2018,2017,20.60186,1.08797
3/26/2018,2018,20.57113,2.76214
3/26/2018,2019,20.47437,3.57439
3/26/2018,2020,22.27256,3.42779
3/26/2018,2021,31.46223,3.57687
3/26/2018,2022,43.10969,0.810553
3/26/2018,2023,43.1128,0.513959
3/26/2018,2024,24.68102,0
3/26/2018,2025,20.63641,0
3/26/2018,2026,11.4035,0.807643
3/26/2018,2027,5.22574,2.29847
3/26/2018,2028,3.2859,2.79947
3/26/2018,2029,0.02982,2.6814
3/26/2018,2030,0.11897,2.59018
3/26/2018,2031,1.01608,3.73055
3/26/2018,2032,0.22034,2.22204
3/26/2018,2033,18.08472,2.39338
3/26/2018,2034,32.84261,2.63987
3/26/2018,2035,46.47211,2.45407
3/26/2018,2036,46.01727,1.21576
3/26/2018,2037,36.65244,0
3/26/2018,2038,30.76295,0
3/26/2018,2039,25.38633,0
3/27/2018,2040,18.10252,0
3/27/2018,2041,18.3342,0.555421
3/27/2018,2042,18.59698,4.51304
3/27/2018,2043,18.41077,5.7783
3/27/2018,2044,20.27507,8.0633
3/27/2018,2045,30.16021,9.42141
3/27/2018,2046,44.52193,9.21954
3/27/2018,2047,42.24697,7.45294
3/27/2018,2048,21.01092,5.6823
3/27/2018,2049,10.84621,3.55562
3/27/2018,2050,3.19304,4.43718
3/27/2018,2051,-0.00923,6.48757
3/27/2018,2052,-0.6861,9.06311
3/27/2018,2053,-0.1993,9.14311
3/27/2018,2054,0.00945,9.97894
3/27/2018,2055,0.18742,11.1267
3/27/2018,2056,2.27197,11.4136
3/27/2018,2057,17.67393,4.63296
3/27/2018,2058,33.21644,13.6
3/27/2018,2059,51.62075,13.5958
3/27/2018,2060,50.76573,6.76089
3/27/2018,2061,38.3869,13.5818
3/27/2018,2062,30.32406,13.6
3/27/2018,2063,25.36848,13.6
3/28/2018,2064,25.42574,13.5962
3/28/2018,2065,24.37477,12.1182
3/28/2018,2066,24.22691,13.5796
3/28/2018,2067,21.03566,13.588
3/28/2018,2068,24.35698,13.0551
3/28/2018,2069,30.5149,12.9309
3/28/2018,2070,41.38196,12.7847
3/28/2018,2071,38.3569,13.0246
3/28/2018,2072,23.73333,10.2772
3/28/2018,2073,11.30454,10.9683
3/28/2018,2074,8.66619,7.96138
3/28/2018,2075,6.1712,6.00069
3/28/2018,2076,3.70289,4.08094
3/28/2018,2077,4.53418,3.37904
3/28/2018,2078,4.84984,2.37475
3/28/2018,2079,7.35619,1.73324
3/28/2018,2080,9.6096,0.203998
3/28/2018,2081,22.90158,0.446816
3/28/2018,2082,35.78358,0
3/28/2018,2083,50.93688,0.19005
3/28/2018,2084,49.05,0.250647
3/28/2018,2085,37.26336,1.14065
3/28/2018,2086,29.38375,1.01527
3/28/2018,2087,25.95883,0.906182
3/29/2018,2088,27.69387,1.0593
3/29/2018,2089,27.29703,0.779984
3/29/2018,2090,26.22835,0.522676
3/29/2018,2091,24.5513,0.601346
3/29/2018,2092,27.39773,0.598662
3/29/2018,2093,29.80705,0.275287
3/29/2018,2094,40.68972,0.046711
3/29/2018,2095,36.72951,0
3/29/2018,2096,23.53461,0
3/29/2018,2097,8.9,0
3/29/2018,2098,8.75026,0
3/29/2018,2099,5.24923,0
3/29/2018,2100,2.74648,0
3/29/2018,2101,2.77691,0
3/29/2018,2102,5.07197,0
3/29/2018,2103,7.92851,0
3/29/2018,2104,9.74759,0
3/29/2018,2105,24.96474,0
3/29/2018,2106,38.97555,0.335595
3/29/2018,2107,57.63147,4.09382
3/29/2018,2108,48.34598,5.50361
3/29/2018,2109,39.55369,5.93537
3/29/2018,2110,32.6841,2.46699
3/29/2018,2111,27.97129,2.09938
3/30/2018,2112,24.27508,2.71726
3/30/2018,2113,24.25448,3.27003
3/30/2018,2114,22.94894,2.49106
3/30/2018,2115,21.88252,1.93805
3/30/2018,2116,24.0594,1.74948
3/30/2018,2117,27.41618,1.71592
3/30/2018,2118,37.50296,1.69366
3/30/2018,2119,31.06546,1.28105
3/30/2018,2120,21.43515,1.38939
3/30/2018,2121,9.63614,0.387952
3/30/2018,2122,6.47045,0.229352
3/30/2018,2123,4.93432,0.0566347
3/30/2018,2124,5.50914,0
3/30/2018,2125,6.15373,0
3/30/2018,2126,6.49102,0
3/30/2018,2127,10.01725,0
3/30/2018,2128,13.21587,0
3/30/2018,2129,24.83085,0.0287924
3/30/2018,2130,36.89038,0.647604
3/30/2018,2131,52.00537,3.3023
3/30/2018,2132,43.26884,4.06965
3/30/2018,2133,34.7058,1.83585
3/30/2018,2134,30.81437,1.0088
3/30/2018,2135,26.63266,0.392633
3/31/2018,2136,26.47165,0
3/31/2018,2137,25.29962,0
3/31/2018,2138,24.18098,0
3/31/2018,2139,23.56108,0.216258
3/31/2018,2140,24.05016,6.33985
3/31/2018,2141,24.23618,11.3026
3/31/2018,2142,26.80078,13.2763
3/31/2018,2143,24.35439,13.5549
3/31/2018,2144,18.34221,12.6632
3/31/2018,2145,11.78467,13.5075
3/31/2018,2146,5.39891,9.41991
3/31/2018,2147,2.49452,13.6
3/31/2018,2148,0.01037,13.5864
3/31/2018,2149,0.62586,11.9764
3/31/2018,2150,1.63732,4.08833
3/31/2018,2151,5.22963,9.78379
3/31/2018,2152,12.89414,4.84427
3/31/2018,2153,22.01746,11.0599
3/31/2018,2154,30.92697,10.1524
3/31/2018,2155,40.24166,4.01329
3/31/2018,2156,36.98768,3.40015
3/31/2018,2157,32.18988,6.25458
3/31/2018,2158,27.26407,3.67417
3/31/2018,2159,24.81026,2.3203
4/1/2018,2160,23.96617,0.983656
4/1/2018,2161,22.08377,3.06801
4/1/2018,2162,21.67627,6.68318
4/1/2018,2163,20.18132,4.82901
4/1/2018,2164,21.69684,8.3003
4/1/2018,2165,23.32051,11.4979
4/1/2018,2166,25.79705,13.2737
4/1/2018,2167,19.85632,10.6118
4/1/2018,2168,8.55289,3.31325
4/1/2018,2169,0.01041,0.809249
4/1/2018,2170,0.00008,0.89482
4/1/2018,2171,0.00061,3.34792
4/1/2018,2172,-0.03393,6.49563
4/1/2018,2173,-0.01041,6.32631
4/1/2018,2174,-2.05209,6.3833
4/1/2018,2175,0,7.41047
4/1/2018,2176,0.50303,7.24502
4/1/2018,2177,11.48484,7.02151
4/1/2018,2178,29.38519,8.30218
4/1/2018,2179,42.96346,10.0419
4/1/2018,2180,41.57404,8.1803
4/1/2018,2181,34.53989,8.45332
4/1/2018,2182,26.18111,2.50377
4/1/2018,2183,23.42476,1.1991
4/2/2018,2184,17.86646,2.13215
4/2/2018,2185,16.5562,4.77147
4/2/2018,2186,14.36278,7.21536
4/2/2018,2187,14.96791,7.94719
4/2/2018,2188,18.60884,5.66823
4/2/2018,2189,26.02557,2.93731
4/2/2018,2190,38.04698,3.13619
4/2/2018,2191,37.29495,1.87644
4/2/2018,2192,23.77391,2.02701
4/2/2018,2193,12.23126,0.245586
4/2/2018,2194,6.08157,0
4/2/2018,2195,5.81295,0
4/2/2018,2196,3.45235,0.242245
4/2/2018,2197,4.92874,0.304728
4/2/2018,2198,5.52442,0.389271
4/2/2018,2199,9.50156,0.244025
4/2/2018,2200,10.64796,0.339582
4/2/2018,2201,26.84074,0.291152
4/2/2018,2202,37.04475,0.366288
4/2/2018,2203,57.60953,1.20635
4/2/2018,2204,49.38085,1.29649
4/2/2018,2205,43.18498,12.87
4/2/2018,2206,30.25982,10.9819
4/2/2018,2207,27.64446,5.33876
4/3/2018,2208,26.5609,4.27098
4/3/2018,2209,26.72926,1.37046
4/3/2018,2210,25.20852,0.376503
4/3/2018,2211,25.06051,0.372613
4/3/2018,2212,27.11707,0
4/3/2018,2213,30.24203,0
4/3/2018,2214,47.69581,0.35949
4/3/2018,2215,40.71575,0.386992
4/3/2018,2216,27.83117,0.281227
4/3/2018,2217,23.3125,0
4/3/2018,2218,15.98381,0
4/3/2018,2219,13.10762,0
4/3/2018,2220,13.31286,0
4/3/2018,2221,14.93925,0
4/3/2018,2222,17.90935,0
4/3/2018,2223,20.83442,0
4/3/2018,2224,22.66811,0
4/3/2018,2225,30.44053,0
4/3/2018,2226,40.56199,0.80751
4/3/2018,2227,65.06854,8.001
4/3/2018,2228,54.81935,9.20129
4/3/2018,2229,42.79254,7.20266
4/3/2018,2230,32.90368,4.04609
4/3/2018,2231,28.41526,1.59681
4/4/2018,2232,27.11829,5.00819
4/4/2018,2233,26.21135,4.01208
4/4/2018,2234,25.03365,3.68406
4/4/2018,2235,23.54581,10.7131
4/4/2018,2236,25.40045,10.3273
4/4/2018,2237,29.70433,7.27649
4/4/2018,2238,45.89236,3.90096
4/4/2018,2239,38.11252,2.49622
4/4/2018,2240,29.63555,2.06075
4/4/2018,2241,25.60919,0.154766
4/4/2018,2242,21.27112,1.11796
4/4/2018,2243,18.63104,0.929157
4/4/2018,2244,15.54097,1.10021
4/4/2018,2245,19.45265,2.02813
4/4/2018,2246,20.47282,1.82756
4/4/2018,2247,21.8607,2.17679
4/4/2018,2248,20.81079,1.78496
4/4/2018,2249,27.16323,1.9978
4/4/2018,2250,37.09611,6.96795
4/4/2018,2251,54.55739,11.7359
4/4/2018,2252,50.89229,10.3393
4/4/2018,2253,24.97974,9.43714
4/4/2018,2254,30.00484,8.65318
4/4/2018,2255,27.03337,8.71348
4/5/2018,2256,21.625,2.55864
4/5/2018,2257,20.76534,5.86424
4/5/2018,2258,20.2078,7.02167
4/5/2018,2259,19.46439,5.4564
4/5/2018,2260,21.21541,1.812
4/5/2018,2261,27.02503,1.40981
4/5/2018,2262,38.23285,1.66364
4/5/2018,2263,32.20577,2.74268
4/5/2018,2264,24.65721,2.66159
4/5/2018,2265,17.84789,2.19627
4/5/2018,2266,12.10891,2.44563
4/5/2018,2267,14.91296,2.01292
4/5/2018,2268,12.09826,1.08396
4/5/2018,2269,13.86585,0.996796
4/5/2018,2270,11.3127,0.778485
4/5/2018,2271,15.37017,1.40952
4/5/2018,2272,17.88648,2.17119
4/5/2018,2273,26.73491,2.06469
4/5/2018,2274,37.50243,1.56386
4/5/2018,2275,52.57694,4.06183
4/5/2018,2276,52.91654,13.5879
4/5/2018,2277,38.64981,13.5153
4/5/2018,2278,31.42792,10.9686
4/5/2018,2279,27.18008,10.9811
4/6/2018,2280,21.82702,3.48946
4/6/2018,2281,19.58824,1.64997
4/6/2018,2282,18.25316,1.34358
4/6/2018,2283,17.708,0.923041
4/6/2018,2284,19.4416,0
4/6/2018,2285,25.184,0
4/6/2018,2286,35.49723,0
4/6/2018,2287,31.83435,0
4/6/2018,2288,27.39984,0
4/6/2018,2289,22.91462,0
4/6/2018,2290,21.29082,0
4/6/2018,2291,18.25783,0.104766
4/6/2018,2292,15.23067,0.303523
4/6/2018,2293,15.00841,0.34561
4/6/2018,2294,15.02619,0.266694
4/6/2018,2295,17.9961,0.194519
4/6/2018,2296,23.76748,0.238366
4/6/2018,2297,27.50328,0.193658
4/6/2018,2298,34.57632,0.515961
4/6/2018,2299,48.42133,0.405685
4/6/2018,2300,45.2249,0.524157
4/6/2018,2301,34.83187,0.575353
4/6/2018,2302,29.71906,0.788682
4/6/2018,2303,26.47397,0.993748
4/7/2018,2304,27.38437,0.299425
4/7/2018,2305,24.25835,0.142291
4/7/2018,2306,22.85962,0.242559
4/7/2018,2307,20.55415,0.234722
4/7/2018,2308,20.55886,0.297621
4/7/2018,2309,23.72209,0.294867
4/7/2018,2310,27.20792,0.253952
4/7/2018,2311,23.88819,0.246721
4/7/2018,2312,21.79459,0.169444
4/7/2018,2313,18.90014,0
4/7/2018,2314,15.91049,0
4/7/2018,2315,5.33626,0
4/7/2018,2316,1.11662,0
4/7/2018,2317,0.97775,0
4/7/2018,2318,0.00988,0
4/7/2018,2319,1.04418,0
4/7/2018,2320,5.26742,0
4/7/2018,2321,21.07559,0
4/7/2018,2322,33.25203,0
4/7/2018,2323,50.21543,0
4/7/2018,2324,49.07754,0
4/7/2018,2325,40.36176,0.169021
4/7/2018,2326,30.21162,0.356271
4/7/2018,2327,25.79695,0.51859
4/8/2018,2328,19.82323,0.523319
4/8/2018,2329,18.99217,0.557643
4/8/2018,2330,17.27899,0.608465
4/8/2018,2331,16.68636,0.316956
4/8/2018,2332,17.92715,0.254888
4/8/2018,2333,18.75542,0.426778
4/8/2018,2334,22.36777,0.409339
4/8/2018,2335,12.37616,0.377542
4/8/2018,2336,-0.00739,0.393473
4/8/2018,2337,-5.37116,0.389161
4/8/2018,2338,-7.24444,0
4/8/2018,2339,-9.95591,0
4/8/2018,2340,-12.98654,0
4/8/2018,2341,-11.20041,0
4/8/2018,2342,-11.22291,0
4/8/2018,2343,-5.44192,0
4/8/2018,2344,0,0
4/8/2018,2345,12.75492,0
4/8/2018,2346,31.71215,0.0534864
4/8/2018,2347,46.76033,0.277838
4/8/2018,2348,54.75088,7.95718
4/8/2018,2349,41.01948,10.9444
4/8/2018,2350,29.8904,11.5461
4/8/2018,2351,24.80259,2.74968
4/9/2018,2352,19.72828,6.25201
4/9/2018,2353,19.67388,7.23175
4/9/2018,2354,19.72389,6.05526
4/9/2018,2355,20.71352,3.71019
4/9/2018,2356,25.39255,3.45909
4/9/2018,2357,29.2605,3.63997
4/9/2018,2358,47.06604,3.47681
4/9/2018,2359,45.21894,2.89307
4/9/2018,2360,28.15066,2.50677
4/9/2018,2361,21.66982,1.48474
4/9/2018,2362,19.53631,0.170849
4/9/2018,2363,21.56826,0
4/9/2018,2364,23.19252,0
4/9/2018,2365,27.40342,0
4/9/2018,2366,28.47172,0
4/9/2018,2367,28.75614,0
4/9/2018,2368,31.56536,0
4/9/2018,2369,38.03398,0
4/9/2018,2370,56.68318,0
4/9/2018,2371,101.10238,0
4/9/2018,2372,102.79699,0.0266746
4/9/2018,2373,50.914,6.53084
4/9/2018,2374,43.02514,7.8018
4/9/2018,2375,35.46023,1.50581
4/10/2018,2376,26.85245,1.19196
4/10/2018,2377,26.63011,1.58521
4/10/2018,2378,24.5126,1.43263
4/10/2018,2379,24.90819,1.78463
4/10/2018,2380,26.43064,1.84968
4/10/2018,2381,34.57579,2.69364
4/10/2018,2382,54.45797,1.85669
4/10/2018,2383,43.10759,1.24598
